ain,tocstatus,confirmtoc,include,abovetoc,linked,baseunder50,tract,jobs_idx,address,cp_casenum,full_approvetime,minus_holddays,holddays,zc_floorarea,total_units,aff_units,mr_units,pct_aff,councildistrict,tocdist,zipcode,lv2012,lv2020,lv2015,spadummy,redevdummy,geoid,medianhouseholdincome16,peroo16,persingfam16,medianhomevalue16,mediangrossrent16,cbddist,cp_filing,cp_complet,cp_approva,var39,permit_num,ladbs_subm,ladbs_perm,permitfeesubtotal,basementlevelsbc,basementlevelszc,undefinedaffordableunits,var47,moccgroup,retail,r2occgroupsqft,s2occgroupsqft,longtermbicycleparkingprovided,longtermbicycleparkingrequired,parkingrequiredautobicycle,providedcompact,provideddisabled,providedstandard,totalparking,parkingratio,shorttermbicycleparkingprovided,shorttermbicycleparkingrequired,constructiontype1,constructiontype2,constructiontype3,var65,multi_parcel,rectangle_ratio,n_vertices,neighbors,corner,corner_check,match_type,intersection,alley,ln_time,ln_units,affordable,ln_income,tocborder,half_mile_border,odd_lot,basement,parking_req_perunit,lnparking,nonTOCdisc,third_border,quarter_mile,moige,year,_merge
5533018001.0,Non-TOC Disc,,1,0,0,0.0,191810.0,79.333336,901 N VINE ST,DIR-2014-4497-DB-SPR,1322,1322,,74215,70,7.0,63.0,0.1,13.0,-971.0654,90038.0,3840200.0,8602400.0,6617100.0,0.0,0.0,6037191810.0,37134.0,5.906481,9.039548,610000.0,1168.0,4.9970894,12/2/2014,4/27/2015,7/22/2015,901 N VINE ST,17010-30000-02328,6/16/2017,7/16/2018,"$199,441",1,1,0,0,0.0,0.0,72821.0,42931.0,72.0,72.0,159.0,13.0,3.0,74.0,90.0,1.3,9,9,0,0,0,,,0.9930385,11.0,1.0,yes,no,AIN,1.0,0.0,7.186901,4.248495,0.0,10.522288,1.0,1.0,0.0,1.0,2.2714286,4.4998097,1.0,1.0,1.0,matched (3),2017.0,matched (3)
5533021029.0,Non-TOC BR,,1,0,0,1.0,191810.0,79.333336,900 N WILCOX AVE,,222,222,,27439,17,0.0,17.0,0.0,13.0,292.4436,90038.0,3840200.0,8602400.0,6617100.0,0.0,0.0,6037191810.0,37134.0,5.906481,9.039548,610000.0,1168.0,5.2116957,#N/A,#N/A,#N/A,900 N WILCOX AVE,17010-20000-05046,12/22/2017,8/1/2018,"$96,833",#N/A,#N/A,#N/A,0,0.0,0.0,30505.0,11970.0,25.0,17.0,50.0,15.0,1.0,16.0,32.0,1.9,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9989005,9.0,4.0,no,no,address,0.0,0.0,5.4026775,2.8332133,0.0,10.522288,0.0,1.0,0.0,0.0,2.9411764,3.465736,0.0,1.0,1.0,matched (3),2017.0,matched (3)
5533035019.0,Non-TOC Disc,,1,0,0,1.0,191820.0,79.333336,718 N HUDSON AVE,DIR-2016-881-DB,914,914,,38122,23,2.0,21.0,0.08695652,4.0,321.06863,90038.0,3840200.0,8602400.0,6617100.0,0.0,0.0,6037191820.0,47470.0,12.145749,7.096774,471400.0,1075.0,5.1521306,3/14/2016,3/24/2016,8/29/2016,718 N HUDSON AVE,16010-10000-04962,10/27/2016,9/14/2018,"$238,731",#N/A,#N/A,#N/A,0,0.0,0.0,41146.0,24846.0,24.0,23.0,49.0,27.0,1.0,22.0,50.0,2.2,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9988742,9.0,5.0,no,no,address,0.0,0.0,6.8178306,3.1354942,0.0,10.767853,0.0,1.0,0.0,0.0,2.1304348,3.912023,1.0,1.0,1.0,matched (3),2016.0,matched (3)
5534019029.0,Non-TOC Disc,,1,0,0,1.0,190902.0,74.666664,5820 W LA MIRADA AVE,TT-74188,986,973,,28807,17,0.0,17.0,0.0,13.0,-4483.8296,90038.0,3840200.0,8602400.0,6617100.0,0.0,1.0,6037190902.0,28973.0,5.534591,13.454759,625000.0,1055.0,4.78999,6/28/2016,8/24/2016,11/15/2016,5820 W LA MIRADA AVE,16010-20000-04089,9/12/2016,3/11/2019,"$152,221",#N/A,#N/A,#N/A,0,0.0,0.0,30305.0,9910.0,18.0,17.0,53.0,18.0,1.0,17.0,36.0,2.1,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.99743944,7.0,5.0,no,no,AIN,0.0,0.0,6.880384,2.8332133,0.0,10.274119,1.0,,0.0,0.0,3.1176472,3.583519,1.0,,,matched (3),2016.0,matched (3)
5535021003.0,Non-TOC BR,,1,0,0,1.0,191610.0,65.5,945 N OXFORD AVE,,476,476,,17168.64,11,0.0,11.0,0.0,13.0,-4727.6025,90029.0,3178700.0,7297200.0,5043100.0,0.0,0.0,6037191610.0,32639.0,14.776632,30.09772,677900.0,1064.0,4.128634,#N/A,#N/A,#N/A,945 N OXFORD AVE,17010-10000-02568,6/30/2017,10/19/2018,"$93,035",#N/A,#N/A,#N/A,WRONG DATE,0.0,0.0,20134.0,0.0,11.0,11.0,21.0,9.0,1.0,10.0,20.0,1.8,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.96936375,7.0,5.0,no,no,address,0.0,0.0,6.1654177,2.3978953,0.0,10.393263,1.0,,0.0,0.0,1.9090909,2.9957323,0.0,,,matched (3),2017.0,matched (3)
5536004003.0,Non-TOC Disc,,1,0,0,1.0,190901.0,73.333336,5608 W LA MIRADA AVE,DIR-2017-479-DB,546,546,,13323,13,1.0,12.0,0.07692308,13.0,-5388.2124,90038.0,3840200.0,8602400.0,6617100.0,0.0,1.0,6037190901.0,32243.0,5.30856,11.772152,496000.0,983.0,4.577204,2/7/2017,8/4/2017,2/8/2018,5608 W LA MIRADA AVE,16010-20000-05427,11/30/2016,5/30/2018,"$63,804",#N/A,#N/A,#N/A,0,0.0,0.0,12814.0,5235.0,13.0,13.0,16.0,2.0,1.0,13.0,16.0,1.2,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9980961,6.0,6.0,no,no,AIN,0.0,0.0,6.302619,2.5649493,0.0,10.381056,1.0,,0.0,0.0,1.2307693,2.7725887,1.0,,,matched (3),2016.0,matched (3)
5536004012.0,Non-TOC BR,,1,0,0,1.0,190901.0,73.333336,5639 W LEXINGTON AVE,,401,401,,43308,37,3.0,34.0,0.08108108,13.0,-5727.181,90038.0,3840200.0,8602400.0,6617100.0,0.0,1.0,6037190901.0,32243.0,5.30856,11.772152,496000.0,983.0,4.560472,#N/A,#N/A,#N/A,5639 W LEXINGTON AVE,17010-10000-02631,7/10/2017,8/15/2018,"$219,794",#N/A,#N/A,#N/A,0,0.0,0.0,44723.0,15357.0,37.0,37.0,92.0,31.0,2.0,29.0,62.0,1.7,#N/A,#N/A,#N/A,#N/A,#N/A,,no,0.7769068,14.0,2.0,yes,yes,manual,1.0,0.0,5.9939613,3.6109178,0.0,10.381056,1.0,,1.0,0.0,2.4864864,4.1271343,0.0,,,matched (3),2017.0,matched (3)
5537002027.0,Non-TOC Disc,,1,0,0,1.0,191120.0,68.5,5460 W FOUNTAIN AVE,DIR-2015-3566-DB-SPR,1204,1204,,62245,49,7.0,42.0,0.14285715,13.0,-4942.6763,90029.0,3178700.0,7297200.0,5043100.0,0.0,1.0,6037191120.0,32031.0,10.085054,22.822823,541700.0,1026.0,4.5094957,9/30/2015,2/13/2017,2/23/2018,5460 W FOUNTAIN AVE,17010-10000-00027,1/5/2017,1/16/2019,"$319,421",#N/A,#N/A,#N/A,0,0.0,0.0,64580.0,38778.0,64.0,49.0,152.0,22.0,2.0,79.0,103.0,2.1,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9794253,18.0,1.0,yes,no,address,1.0,0.0,7.093405,3.8918202,0.0,10.374459,1.0,,0.0,0.0,3.1020408,4.634729,1.0,,,matched (3),2017.0,matched (3)
5537003004.0,Non-TOC BR,,1,0,0,1.0,191120.0,68.5,5342 W FOUNTAIN AVE,,449,449,,16799,15,0.0,15.0,0.0,13.0,-4798.121,90029.0,3178700.0,7297200.0,5043100.0,0.0,0.0,6037191120.0,32031.0,10.085054,22.822823,541700.0,1026.0,4.4181232,#N/A,#N/A,#N/A,5342 W FOUNTAIN AVE,17010-20000-00675,2/21/2017,5/16/2018,"$90,657",#N/A,#N/A,#N/A,0,0.0,0.0,18959.0,7936.0,15.0,15.0,32.0,0.0,1.0,14.0,15.0,1.0,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.99471366,5.0,5.0,no,no,AIN,0.0,0.0,6.107023,2.7080503,0.0,10.374459,1.0,,0.0,0.0,2.1333334,2.7080503,0.0,,,matched (3),2017.0,matched (3)
5537024004.0,TOC BR,1.0,1,0,0,1.0,191620.0,66.0,5068 W ROMAINE ST,,602,602,,14795,18,2.0,16.0,0.11111111,13.0,-6185.0273,90029.0,3178700.0,7297200.0,5043100.0,0.0,0.0,6037191620.0,26729.0,5.734144,13.290113,820700.0,1066.0,3.9586835,#N/A,#N/A,#N/A,5068 W ROMAINE ST,18010-20000-02961,6/14/2018,2/6/2020,"$79,018",1,1,0,0,0.0,0.0,14795.0,7232.0,18.0,18.0,12.0,0.0,1.0,11.0,12.0,0.7,2,2,0,0,0,,,0.9990637,6.0,4.0,no,no,AIN,0.0,0.0,6.4002576,2.8903718,0.0,10.193504,1.0,,0.0,1.0,0.6666667,2.4849067,0.0,,,matched (3),2018.0,matched (3)
5540009010.0,Non-TOC Disc,,1,0,0,1.0,191204.0,62.0,1111 N KENMORE AVE,DIR-2017-2254-DB,818,400,,19296,24,4.0,20.0,0.16666667,13.0,-4704.829,90029.0,3178700.0,7297200.0,5043100.0,0.0,0.0,6037191204.0,32270.0,10.155316,34.375,592200.0,1003.0,3.897511,6/7/2017,8/28/2018,12/21/2018,1111 N KENMORE AVE,17010-10000-04369,11/8/2017,9/3/2019,"$111,744",#N/A,#N/A,#N/A,0,0.0,0.0,22958.0,10683.0,24.0,24.0,29.0,9.0,1.0,21.0,31.0,1.3,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9987718,5.0,5.0,no,no,AIN,0.0,0.0,5.9914646,3.1780539,0.0,10.381893,1.0,,0.0,0.0,1.2083334,3.4339871,1.0,,,matched (3),2017.0,matched (3)
5540011009.0,Non-TOC Disc,,1,0,0,1.0,191204.0,62.0,1223 N EDGEMONT ST,DIR-2017-2402-DB-SPP,310,305,,11193,13,1.0,12.0,0.07692308,13.0,-4896.193,90029.0,3178700.0,7297200.0,5043100.0,1.0,0.0,6037191204.0,32270.0,10.155316,34.375,592200.0,1003.0,3.994251,6/15/2017,8/2/2017,12/27/2017,1223 N EDGEMONT ST,17010-20000-01752,5/10/2017,3/16/2018,"$58,365",#N/A,#N/A,#N/A,0,0.0,0.0,11660.0,5870.0,13.0,13.0,28.0,0.0,1.0,12.0,13.0,1.0,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9999,5.0,5.0,no,no,address,0.0,0.0,5.7203116,2.5649493,0.0,10.381893,1.0,,0.0,0.0,2.1538463,2.5649493,1.0,,,matched (3),2017.0,matched (3)
5542003016.0,Non-TOC Disc,,1,0,0,0.0,195300.0,59.333332,4531 W HOLLYWOOD BLVD,DIR-2014-2578-SPP-SPR,1997,1743,,229960,202,0.0,202.0,0.0,4.0,-2620.479,90027.0,3676900.0,8415400.0,5715900.0,1.0,1.0,6037195300.0,67342.0,17.707619,33.374924,605700.0,1445.0,4.0453715,7/16/2014,7/16/2016,9/20/2016,4531 W HOLLYWOOD BLVD,17010-10000-01773,5/18/2017,1/3/2020,"$1,124,133",#N/A,#N/A,#N/A,0,15177.0,1.0,206228.0,156547.0,118.0,112.0,452.0,109.0,12.0,273.0,394.0,2.0,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9994719,7.0,2.0,yes,yes,AIN,1.0,0.0,7.463363,5.3082676,0.0,11.117539,1.0,1.0,0.0,0.0,2.2376237,5.976351,1.0,,,matched (3),2017.0,matched (3)
5543008007.0,Non-TOC Disc,,1,0,0,0.0,191201.0,61.5,4900 W HOLLYWOOD BLVD,CPC-2013-1595-DB-CU-ZAA-SPP-SPR,2443,1175,,174300,150,24.0,126.0,0.16,13.0,-2786.46,90027.0,3676900.0,8415400.0,5715900.0,1.0,1.0,6037191201.0,32359.0,4.096942,12.513782,536800.0,1043.0,4.433121,5/31/2013,6/30/2013,5/3/2017,4900 W HOLLYWOOD BLVD,18010-10000-02757,6/7/2018,2/7/2020,"$864,009",#N/A,#N/A,#N/A,0,0.0,0.0,155635.0,112224.0,75.0,75.0,298.0,29.0,12.0,171.0,212.0,1.4,#N/A,#N/A,#N/A,#N/A,#N/A,,yes,0.9960573,13.0,5.0,no,yes,manual,0.0,0.0,7.0690236,5.0106354,0.0,10.384647,1.0,,0.0,0.0,1.9866667,5.3565865,1.0,,,matched (3),2018.0,matched (3)
5543009021.0,Non-TOC Disc,,1,0,0,0.0,191201.0,61.5,4850 W HOLLYWOOD BLVD,DIR-2017-2825-SPP-SPR,977,715,,115632,96,0.0,96.0,0.0,13.0,-2894.4116,90027.0,3676900.0,8415400.0,5715900.0,1.0,1.0,6037191201.0,32359.0,4.096942,12.513782,536800.0,1043.0,4.403449,7/18/2017,4/6/2018,2/6/2019,4850 W HOLLYWOOD BLVD,17010-10000-02618,7/6/2017,3/9/2020,"$620,825",#N/A,#N/A,#N/A,0,0.0,0.0,131701.0,63580.0,0.0,48.0,135.0,27.0,5.0,127.0,159.0,1.7,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.8295978,13.0,3.0,yes,yes,AIN,1.0,0.0,6.5722823,4.564348,0.0,10.384647,1.0,,1.0,0.0,1.40625,5.0689044,1.0,,,matched (3),2017.0,matched (3)
5544019014.0,Non-TOC Disc,,1,0,0,1.0,190520.0,69.0,1525 N HOBART BLVD,DIR-2017-1835-DB-SPP,864,864,,18487,21,2.0,19.0,0.0952381,13.0,-3424.0173,90027.0,3676900.0,8415400.0,5715900.0,1.0,1.0,6037190520.0,28892.0,8.680142,5.9551888,273800.0,994.0,4.598785,5/8/2017,2/8/2018,4/24/2018,1525 N HOBART BLVD,17010-30000-02833,7/25/2017,9/19/2019,"$97,650",#N/A,#N/A,#N/A,0,0.0,0.0,18487.0,12964.0,11.0,0.0,23.0,10.0,3.0,10.0,23.0,1.1,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9997091,8.0,4.0,no,no,AIN,0.0,0.0,6.761573,3.0445225,0.0,10.27132,1.0,,0.0,0.0,1.0952381,3.1354942,1.0,,,matched (3),2017.0,matched (3)
5545009007.0,Non-TOC Disc,,1,1,0,0.0,-6036998144.0,,5929 W SUNSET BLVD,CPC-2015-1922-GPA-VZC-HD-CUB-DB-SPR,1588,1430,158.0,"497,964",299,,,,13.0,,90028.0,,,,,,1910.0,,,,,,,5/21/2015,10/24/2016,8/28/2018,,16010-10000-05283,12/13/2016,9/25/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,7.2654295,5.7004437,1.0,,0.0,,0.0,0.0,,,1.0,,,using only (2),2016.0,matched (3)
5545015042.0,Non-TOC BR,,1,0,0,1.0,190902.0,74.666664,1432 N TAMARIND AVE,,538,538,,25648,21,0.0,21.0,0.0,13.0,-4077.893,90028.0,4388900.0,7361400.0,5920300.0,0.0,1.0,6037190902.0,28973.0,5.534591,13.454759,625000.0,1055.0,5.043922,#N/A,#N/A,#N/A,1432 N TAMARIND AVE,16010-20000-05718,12/14/2016,6/5/2018,"$127,548",#N/A,#N/A,#N/A,0,0.0,0.0,27225.0,10670.0,21.0,21.0,60.0,15.0,1.0,20.0,36.0,1.7,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9965799,7.0,6.0,no,no,address,0.0,0.0,6.2878585,3.0445225,0.0,10.274119,1.0,,0.0,0.0,2.857143,3.583519,0.0,,,matched (3),2016.0,matched (3)
5546016002.0,Non-TOC Disc,,1,0,0,0.0,190802.0,80.0,6390 W DE LONGPRE AVE,ZA-2015-1766-MCUP-VCU-SPR,1336,794,,193631,193,0.0,193.0,0.0,13.0,-1783.9304,90028.0,4388900.0,7361400.0,5920300.0,0.0,1.0,6037190802.0,31156.0,9.407408,13.772049,519900.0,1134.0,5.439496,5/7/2015,6/5/2015,2/22/2017,6390 W DE LONGPRE AVE,16010-10000-05333,12/19/2016,1/2/2019,"$1,290,204",#N/A,#N/A,#N/A,0,0.0,0.0,156704.0,0.0,198.0,195.0,193.0,70.0,7.0,200.0,277.0,1.4,#N/A,#N/A,#N/A,#N/A,#N/A,,yes,0.9964624,15.0,6.0,no,yes,manual,0.0,0.0,6.6770835,5.26269,0.0,10.346762,1.0,1.0,0.0,0.0,1.0,5.6240177,1.0,,,matched (3),2016.0,matched (3)
5546017014.0,Non-TOC Disc,,1,1,0,0.0,-6036998144.0,,1331 N CAHUENGA BLVD,CPC-2014-4279-ZC-HD-ZAA-SPR,1306,840,466.0,"621,775",369,,,,13.0,,90028.0,,,,,,1908.02,,,,,,,11/17/2014,1/1/2015,9/28/2016,,16010-10000-03279,7/27/2016,6/15/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,6.733402,5.9107966,1.0,,0.0,,0.0,0.0,,,1.0,,,using only (2),2016.0,matched (3)
5546025003.0,Non-TOC Disc,,1,0,0,0.0,190801.0,77.5,6240 W SUNSET BLVD,CPC-2014-750-VZC-HD-DB-CUB-SPP-SPR,1512,837,,193959,200,12.0,188.0,0.06,13.0,-2957.868,90028.0,4388900.0,7361400.0,5920300.0,0.0,1.0,6037190801.0,20125.0,7.7265973,7.8929768,627900.0,959.0,5.3490777,3/4/2014,1/8/2016,6/9/2016,6240 W SUNSET BLVD,17010-10000-00622,3/6/2017,4/24/2018,"$899,660",#N/A,#N/A,#N/A,0,5876.0,1.0,181978.0,155782.0,200.0,200.0,236.0,65.0,8.0,241.0,314.0,1.6,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.84502,27.0,3.0,yes,yes,address,1.0,0.0,6.729824,5.2983174,0.0,9.9097185,1.0,,1.0,0.0,1.18,5.749393,1.0,,,matched (3),2017.0,matched (3)
5547009024.0,Non-TOC Disc,,1,0,0,0.0,190202.0,80.0,1718 N LAS PALMAS AVE,VTT-72491-CN,1625,1625,,169531,224,0.0,224.0,0.0,13.0,-2025.458,90028.0,4388900.0,7361400.0,5920300.0,0.0,1.0,6037190202.0,30982.0,0.50831795,0.0,,1326.0,6.0402546,9/26/2013,4/9/2015,7/17/2015,1718 N LAS PALMAS AVE,16010-10000-06126,12/22/2016,3/9/2018,"$744,485",#N/A,#N/A,#N/A,0,985.0,1.0,138949.0,121552.0,226.0,226.0,291.0,24.0,21.0,258.0,303.0,1.4,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.82402927,13.0,6.0,no,no,AIN,0.0,0.0,7.393263,5.411646,0.0,10.341162,1.0,1.0,1.0,0.0,1.2991072,5.7137327,1.0,,,matched (3),2016.0,matched (3)
5547018005.0,TOC DISC,1.0,1,0,0,0.0,190700.0,79.666664,1530 N CASSIL PL,DIR-2019-2593-SPR-TOC,402,360,,107667,200,20.0,180.0,0.1,13.0,-1356.4417,90028.0,4388900.0,7361400.0,5920300.0,0.0,1.0,6037190700.0,31202.0,7.40944,10.004568,978400.0,1197.0,5.7813063,5/1/2019,7/23/2019,10/11/2019,1530 N CASSIL PL,18010-10000-05399,11/16/2018,12/23/2019,"$662,420",3,3,0,0,1015.0,1.0,101045.0,89349.0,127.0,127.0,102.0,46.0,7.0,184.0,237.0,1.2,15,15,I-A,0,0,,yes,1.0,4.0,,no,yes,manual2,0.0,0.0,5.886104,5.2983174,0.0,10.348237,1.0,1.0,0.0,1.0,0.51,5.46806,0.0,1.0,,matched (3),2018.0,matched (3)
5586035040.0,Non-TOC Disc,,1,0,0,0.0,190510.0,75.0,5750 W HOLLYWOOD BLVD,DIR-2014-4287-DB-SPR-SPP,1303,842,,166008,161,14.0,147.0,0.08695652,13.0,-2541.502,90028.0,4388900.0,7361400.0,5920300.0,1.0,1.0,6037190510.0,28424.0,0.508762,2.7427318,,1145.0,5.111305,11/17/2014,11/24/2014,4/15/2016,5750 W HOLLYWOOD BLVD,16010-10000-05275,1/25/2017,6/12/2018,"$887,671",#N/A,#N/A,#N/A,0,5723.0,1.0,169390.0,89086.0,87.0,87.0,265.0,53.0,7.0,205.0,265.0,1.6,#N/A,#N/A,#N/A,#N/A,#N/A,,yes,0.9957007,9.0,6.0,no,yes,manual,0.0,0.0,6.7357802,5.081404,0.0,10.254989,1.0,1.0,0.0,0.0,1.6459627,5.57973,1.0,,,matched (3),2017.0,matched (3)
5682018046.0,Non-TOC BR,,1,0,0,1.0,181000.0,48.6,2451 W COLORADO BLVD,,1069,1069,,40765,41,0.0,41.0,0.0,14.0,-1856.2227,90041.0,1793400.0,4282400.0,2856600.0,1.0,0.0,6037181000.0,114154.0,80.04435,91.802574,683200.0,1105.0,6.6320386,#N/A,#N/A,#N/A,2451 W COLORADO BLVD,15010-10000-01754,5/14/2015,4/17/2018,"$61,823",#N/A,#N/A,#N/A,0,4227.0,1.0,37776.0,18293.0,8.0,0.0,92.0,23.0,2.0,38.0,63.0,1.5,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.87440175,11.0,15.0,no,yes,AIN,0.0,0.0,6.9744787,3.713572,0.0,11.645304,1.0,1.0,1.0,0.0,2.2439024,4.1431346,0.0,,,matched (3),2015.0,matched (3)
6003030013.0,TOC BR,1.0,1,0,0,1.0,237101.0,6.8,6211 S VERMONT AVE,,530,530,,10403,15,15.0,0.0,1.0,9.0,-5492.316,90044.0,615900.0,2895300.0,1579200.0,1.0,1.0,6037237101.0,24849.0,28.098392,68.0,311200.0,974.0,5.027517,#N/A,#N/A,#N/A,6211 S VERMONT AVE,17010-30000-01077,3/10/2017,8/22/2018,"$60,992",0,0,0,0,0.0,0.0,11511.0,2267.0,15.0,15.0,22.0,0.0,1.0,4.0,5.0,0.3,2,2,I-A,V-A,0,,,0.9993771,5.0,2.0,no,yes,AIN,0.0,0.0,6.272877,2.7080503,1.0,10.120573,1.0,,0.0,0.0,1.4666667,1.609438,0.0,,,matched (3),2017.0,matched (3)
6006018001.0,TOC BR,1.0,1,0,0,1.0,239330.0,9.5,6401 S AVALON BLVD,,114,114,,13388,28,28.0,0.0,1.0,9.0,-4911.656,90003.0,616300.0,2737600.0,1550300.0,1.0,1.0,6037239330.0,36569.0,34.33908,86.49025,270600.0,1078.0,4.6706204,12/2/2019,,12/27/2019,6401 S AVALON BLVD,19010-10000-04269,9/24/2019,1/16/2020,"$75,097",0,0,0,0,0.0,0.0,84.0,0.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,III-A,0,0,,,0.99806565,6.0,2.0,yes,yes,AIN,1.0,0.0,4.7361984,3.3322046,1.0,10.506956,1.0,,0.0,0.0,0.0,,0.0,,,matched (3),2019.0,matched (3)
6011008027.0,TOC BR,1.0,1,0,0,1.0,239330.0,9.5,325 E FLORENCE AVE,,200,200,,15069,31,31.0,0.0,1.0,9.0,-2604.502,90003.0,616300.0,2737600.0,1550300.0,1.0,1.0,6037239330.0,36569.0,34.33908,86.49025,270600.0,1078.0,5.1644998,#N/A,#N/A,#N/A,325 E FLORENCE AVE,19010-10000-03527,8/8/2019,2/24/2020,"$47,724",0,0,0,0,535.0,1.0,18111.0,1894.0,35.0,35.0,84.0,0.0,1.0,1.0,2.0,0.1,6,6,I-A,V-A,0,,yes,0.6193971,31.0,70.0,yes,yes,manual,1.0,0.0,5.2983174,3.4339871,1.0,10.506956,1.0,1.0,1.0,0.0,2.7096775,0.6931472,0.0,,,matched (3),2019.0,matched (3)
6012009902.0,TOC DISC,1.0,1,0,0,1.0,239310.0,7.0,6901 S MAIN ST,DIR-2018-394-TOC,437,436,,42469,50,49.0,1.0,0.98,9.0,-3603.4768,90003.0,616300.0,2737600.0,1550300.0,1.0,1.0,6037239310.0,31845.0,26.91162,80.03714,282000.0,1019.0,5.0476875,1/23/2018,2/2/2018,3/12/2018,6901 S MAIN ST,18010-10000-02783,7/3/2018,4/5/2019,"$233,300",0,0,0,0,0.0,0.0,29591.0,11861.0,42.0,42.0,2.0,4.0,2.0,17.0,23.0,0.5,4,4,I-A,V-A,0,,,0.88791585,16.0,2.0,yes,yes,address,1.0,0.0,6.0776424,3.912023,1.0,10.368636,1.0,,1.0,0.0,0.04,3.1354942,0.0,,,matched (3),2018.0,matched (3)
6012010034.0,Non-TOC BR,,1,0,0,1.0,239310.0,7.0,7025 S MAIN ST,,699,699,,6547,11,0.0,11.0,0.0,9.0,-3128.5771,90003.0,616300.0,2737600.0,1550300.0,1.0,1.0,6037239310.0,31845.0,26.91162,80.03714,282000.0,1019.0,5.1350865,#N/A,#N/A,#N/A,7025 S MAIN ST,17010-70000-02091,5/31/2017,4/30/2019,"$41,317",#N/A,#N/A,#N/A,0,0.0,0.0,7748.0,4140.0,11.0,11.0,19.0,0.0,1.0,5.0,6.0,0.5,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9968529,5.0,1.0,yes,no,AIN,1.0,0.0,6.5496507,2.3978953,0.0,10.368636,1.0,,0.0,0.0,1.7272727,1.7917595,0.0,,,matched (3),2017.0,matched (3)
6018003033.0,TOC DISC,1.0,1,0,0,0.0,237900.0,8.5,1650 W FLORENCE AVE,DIR-2018-6175-TOC,513,333,,75105,128,13.0,115.0,0.1015625,8.0,-2324.4055,90047.0,975700.0,3515700.0,2019100.0,1.0,1.0,6037237900.0,39475.0,59.698112,76.7507,315800.0,1153.0,5.9359,10/23/2018,5/7/2019,11/1/2019,1650 W FLORENCE AVE,18010-10000-05189,11/20/2018,3/19/2020,"$690,343",#N/A,#N/A,0,Cannot find BP on ladbs site,0.0,0.0,79072.0,20786.0,0.0,75.0,64.0,0.0,3.0,61.0,64.0,0.5,#N/A,#N/A,#N/A,#N/A,#N/A,,yes,0.6,20.0,,yes,yes,manual2,1.0,0.0,5.8081427,4.8520303,0.0,10.583423,1.0,1.0,1.0,0.0,0.5,4.158883,0.0,,,matched (3),2018.0,matched (3)
6018032001.0,TOC BR,1.0,1,0,0,1.0,237900.0,8.5,7800 S WESTERN AVE,,342,342,,7692,20,2.0,18.0,0.1,8.0,-610.23846,90047.0,975700.0,3515700.0,2019100.0,1.0,1.0,6037237900.0,39475.0,59.698112,76.7507,315800.0,1153.0,6.3516693,#N/A,#N/A,#N/A,7800 S WESTERN AVE,18010-20000-05988,12/13/2018,11/20/2019,"$49,587",0,0,0,0,0.0,0.0,8769.0,0.0,20.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,2,2,V-A,0,0,,,0.99734443,7.0,1.0,yes,no,AIN,1.0,0.0,5.8348107,2.9957323,0.0,10.583423,1.0,1.0,0.0,0.0,1.1,,0.0,1.0,1.0,matched (3),2018.0,matched (3)
6020009031.0,TOC DISC,1.0,1,0,0,1.0,237720.0,3.0,950 W 76TH ST,DIR-2018-5601-TOC,643,586,,37377,50,49.0,1.0,0.98,8.0,-1162.6597,90044.0,615900.0,2895300.0,1579200.0,1.0,0.0,6037237720.0,24615.0,17.917675,52.660152,291400.0,1096.0,5.7697816,9/25/2018,12/7/2018,12/10/2018,950 W 76TH ST,17010-10000-03985,10/18/2017,7/23/2019,"$213,068",0,0,0,0,1308.0,1.0,36886.0,7587.0,45.0,44.0,7.0,6.0,2.0,11.0,19.0,0.4,8,6,I-A,V-A,0,,,0.99527735,10.0,1.0,yes,no,address,1.0,0.0,6.3733196,3.912023,1.0,10.111112,1.0,1.0,0.0,0.0,0.14,2.944439,0.0,1.0,1.0,matched (3),2017.0,matched (3)
